path,category,scope,bytes,lines,sha256
docs/quality/RECOMMANDATIONS_DIAGNOSTIC.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",6204,49,4df59b6c65cf06042eab673a7e177c2bea0cb960f63401a92b91b1cf2fc6c39d
docs/quality/RECUPERATION_AUTONOME_2026-09-19.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",5530,41,13714539771ab6a922cf7d3c38641f6d2fff25b2358f53095eb5ea38aa8fa7a6
docs/quality/REFACTORING_A07_2026-09-22.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",4279,42,2e5da98b25181d4caf3562b05de1d7c09281aac985c9dc0d67042a929c38bc59
docs/quality/REFONTE_MAQUETTES_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",2570,16,2c255b95fe51a9f94888233e7f02f9d6a3307e5408f3f283ab63b0dce3e0aef2
docs/quality/REGISTRE_TRAITEMENTS_POC.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",3185,25,fdb3719ceb564aac9352128b74efcd7c7bc9ee5a0bc8608a6c6a6d0335dbf56e
docs/quality/REPRISE_BRANCHES_2026-09-24.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",3093,27,a5a33801689e6a2cf9824006e379368a69de19e18e62a7b69411b9806f8f3e6b
docs/quality/REVUE_CODE_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",4798,38,4b3dd669ab38e0588525b52ac36e7bd4e5e60fc497094ef2e34154a89a88a863
docs/quality/REVUE_DEPOTS_2026-09-24.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",6156,54,b294da0cd383ccaf067ffda8e3e04a5145343ac730ae8462d2d514019955cb2c
docs/quality/REVUE_SECURITE_18_SCENARIOS_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",8766,45,9709dd56946003999d5e11d552d329c29d6d89f4945bd2ea7ecb4bdaee0266ac
docs/quality/RGAA_CORRECTIONS_2026-09-20.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",1853,19,aa5f929643472e9c21d2b3753e2255a6c79d24f6caa69d90e46ed6d2d845e515
docs/quality/RGAA_ESPACEMENTS_2026-09-20.json,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",1558,98,15d0011bfbd15961cd16acbd6d30e9cb2b6045b83a7bb72eb1742f810fc840c3
docs/quality/RIB_ANALYSE_AUTOMATIQUE_2026-09-17.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",1846,11,67771a4456e9e7ba3e205d1fe949214e3c598c9684c6c4c877f15d5d710c375c
docs/quality/RIB_CAMERA_ANALYSE_2026-09-17.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",4252,37,ba3a33624229a729c7b9d91dc47912df1b4ffdc4d64c320d7d4bb867c353d1d6
docs/quality/SAUVEGARDES_OPERATIONNELLES_2026-09-19.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",3485,34,07b467f2af6c89ee9b6379df83c89c9572ceffae7efefa6c3c2f629bb268a9c9
docs/quality/SECURITE_CORRECTIONS_2026-09-20.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",7824,66,a867b3b5757cfce5ca3716614d0f2e4f91ca03893c54b9dcf0ab447319eea052
docs/quality/SECURITE_CORRECTIONS_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",4842,42,97bf1cd5b1423f1c2ea25a6729d25ff3c205e6abbca2f6ecdbcd7adf0a1d37b4
docs/quality/SUIVI_AUDIT_A01_2026-09-22.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",5309,44,d2614d763bfc2f35b8fb6d299a59ac007c5a23424082610acd830da687841705
docs/quality/SUIVI_AUDIT_FINAL_2026-09-23.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",5862,34,165ddf2430338b58d5d2cbefe929578b44e466914507dce8505ac1f4db033c94
docs/quality/TESTS_NAVIGATEUR_ERREURS_2026-09-20.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",2908,22,52ab8bcf15236e0ce71f74afbbb3c1d0ea73af4e19a87b8887a60c90a8c5acd2
docs/quality/TICKET_DATES_PREUVES_2026-09-19.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",6288,45,0b88dee9b6011aee2ae37d403fea462c3d84e907865a3ff815771d5dd68acd34
docs/quality/TROIS_ESPACES_DESIGN_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",2384,20,2473638447beb34deae05fcb3005808839c1e0e8615d1eae1b25ce151ad9bedb
docs/quality/TUTORIELS_VIDEO_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",3351,30,ba032f28502cd49c96fee7f8d5baf13a7e98336dfa42ac2213e4b6ed303f5c07
docs/quality/VAULT_MAINTENANCE_MANUELLE.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",2418,26,3980700c79a5cd49eca4a36974346972136fb29c6b64367a8f2fed2866af25ce
docs/quality/VIDEOS_AIDE_VOIX_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",2150,23,cdf9a83359b826a239d49478d252bb9ee8a34ed91ac8317219afeea00f6735ce
docs/quality/VOS_CRUSHS_2026-09-21.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",1685,11,379b3cbf5dd486f8b874647b1081a66a4ff1fdb5f3d4dbb37713e5ca64f836fc
docs/quality/ZONE_RECHERCHE_ALERTES_2026-09-20.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",2319,17,e8eceaff7bad231894c590aa2711c088318c6deee3e5c29ea00ff526611c13d1
docs/quality/admin-import-status-1440.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",138003,,ae7f0529a9f704b9d5cc81f34acc30e193a3cdfbab2c5225ba408b43cc384a09
docs/quality/admin-import-status-375.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",129037,,5275bc251fb510484fac30f7f4fcbf2d15b202469ae9d8b4c8cd8ab184d1e4fd
docs/quality/admin-production-activation.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",79040,,7acc3d85f8dbe842b02085d94c99a84a8235e9eb56360ec9147d4270738a2022
docs/quality/frontend-checks.json,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",3370,185,6e367d690451241854bf83da1b2a6f32e4b715ad7b0d53c672bd310cc15bc960
docs/quality/frontend-quality-2026-09-17.md,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",9474,84,412797e15b6f0a3d2a834d29934996146bd11072fb64f1d5f930f2182ff74657
docs/quality/installation-1440.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",134985,,28a0d8bf7937bfdabd6c16dea13a997a9a008bdc525358e311116a85ff1976d7
docs/quality/installation-390.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",112075,,f30054f4bf5f9ea7c3a1fdd7c5325121c6e04ea58056bf3af37d47994c154fb5
docs/quality/main-protection.json,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",428,19,7467c45e97e80a0de0cbda721821b3571848abcc14ca1826534e6d2c722bdf1c
docs/quality/restore-synthetic.json,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",527,20,70294c030662c1b0eb5a143566fc53c4838546518b93ec446928df6f6b90a579
docs/quality/rib-review-1440.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",231979,,53014e733ed10f70ea41b8014893ebd7160def6c6ade68b8fd3a7dbb071a415e
docs/quality/rib-review-375.png,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",207064,,fd71a2ab4a94a03bd5486a7e4c2dfb2b005819e2e2c8f0e8502cab213e52cde0
docs/quality/tests-final-summary-2026-09-19.json,Campagne ou procedure specialisee,"Verifier date, limites et etat courant",4449,231,55feaa2c857df41fed54ba18140212b55627514670dd739f3a2b95cf614f0c0f
docs/references/D-WEB-901-project.pdf,Reference du sujet,Source externe; aucune instruction automatique,641443,,120bfcee4759b994c7e648e095e4f26ebf5ef48bf4d82decfd6d2bee6e85b1d2
docs/references/Interimatch_Sante_Catalogue_Complet_Fonctionnalites.docx,Reference du sujet,Source externe; aucune instruction automatique,45457,,079fd23d9584543e0c7eea16f0f15ff9d1cd94d8d945ac09e68fcf1bee99337f
docs/references/README.md,Reference du sujet,Source externe; aucune instruction automatique,557,5,a501ce5b9b99683314d43648ef783d67b3d2ffba570bace0f419c29ff3ee7945
docs/rendu/2026-09-23/.gitattributes,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,62,3,56b051e599e3046be42240f5ed8bde53f7db539631eaae09bc369fa86392853d
docs/rendu/2026-09-23/01_CAHIER_DES_CHARGES.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,4161,43,30c1f8f60c57b37148204cb8a773dee57eb2fd94d9ca2f7e6b151a7409e90be8
docs/rendu/2026-09-23/02_DEPOT_ET_INSTALLATION.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1896,39,fce2d557edcb307953a303df8474b81aa4f54ac603a87b4f577d87d968882778
docs/rendu/2026-09-23/03_WORKFLOWS_N8N.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1775,24,c42ea3fa7de7c6e71e29efae7c805626e87168a7df5fa2ec6d5e4dafbc384a58
docs/rendu/2026-09-23/04_DONNEES_PUBLIQUES.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,2452,36,831f81032da5a4e78adc896967579c8967b51a7f2dd2398750303a17c0ffca13
docs/rendu/2026-09-23/05_ETUDE_DE_MARCHE.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,3964,41,aa670c0e7825ad079bcc304aeecec976a589d18fe73b77af1752032d284f7e3d
docs/rendu/2026-09-23/06_CHIFFRAGE_REEL.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1625,11,ad54358390be0261a4e235b216d13e90d0366f45bdd8db98cc99666b95141044
docs/rendu/2026-09-23/07_PITCH_ORAL.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,5260,57,3c703937c6d4c0de1b9326b64146d50c1f4e2cf92dbb8c83a23c77f6059e5504
docs/rendu/2026-09-23/08_PREUVES_ET_RESERVES.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,2620,27,43a2bd7f6fde9ffa0a6ef44d5b30f074b5155d53c5e771e7eeea913697a2ef73
docs/rendu/2026-09-23/09_COUTS_PRODUCTION.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,10700,80,d53a496e9145516c9ea7c581a30d9f9c286c5c7cd32c80f1576ca66b4d1e35ba
docs/rendu/2026-09-23/CHIFFRAGE_ESTIME_REEL.csv,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1649,19,d3089c6d0fa39f522fcbda3fac571bf665356f2b8388465c750d0a27c3132dce
docs/rendu/2026-09-23/CHIFFRAGE_ESTIME_REEL.xlsx,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,10305,,22be6a0f78124cade450a4a11de46d217aa11566353efde53b4c793126b9b32e
docs/rendu/2026-09-23/COUTS_PRODUCTION.xlsx,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,9679,,48bfc39e59fe70b0e254619c6a3a5eefd7767a46eac01fd69bb78621297c9da1
docs/rendu/2026-09-23/DOSSIER_RENDU.docx,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,51729,,36fa3190000ac3938533ec2f47e0463f5e4ec9f374304066bd7c421b1225d9fb
docs/rendu/2026-09-23/InfiMatch_Soutenance_2026-09-23.pdf,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,92410,,c536ec3f074f60d39e0c3918daaecffa9508da3ad16b7e3854cb6c0cfd17d108
docs/rendu/2026-09-23/InfiMatch_Soutenance_2026-09-23.pptx,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,73164,,70fec50ca950ad31ffe72b48e5f39942d37bf2b87d3b616d68dab47cc8caaeb3
docs/rendu/2026-09-23/InfiMatch_Soutenance_Pro_2026-09-23.pdf,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1342797,,481e0532ab29fa637c256bffc736e546488e6c38bfa2a1cb2592411a43e9f097
docs/rendu/2026-09-23/MANIFEST.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,7262,215,5a4fa5139bcf3885ba0451c60a23b3b38f1dadbae861387a8d180eec57a53bb8
docs/rendu/2026-09-23/README.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,3350,33,f77633a58238cfd7d497d179a346bb2ca65d7cad2ea3b104152c55b8f9641ba7
docs/rendu/2026-09-23/VALIDATION.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,294,9,6d7190dcdcb8272daa13ed1b0363bf335b4a594963e13ba64cb68f95154ce992
docs/rendu/2026-09-23/VALIDATION_COUTS.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,551,17,1de53f661a0084d2a792707b19e129af6421ca790d7b348445d6c3331923797e
docs/rendu/2026-09-23/apercu-couts-11.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,57138,,bad1afc5efe2bdb20ae08b691a7b899712919a30da4daef1d5c24e192e966306
docs/rendu/2026-09-23/apercu-couts-12.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,57439,,744d5f2e90fe223de25ab059cb00644b98bb3f97ec60b4903f1f59a6e017fcf6
docs/rendu/2026-09-23/apercu-design-pro.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,400832,,e19b0d0c73382642d6221e430ad3d47d7140eb9a44828e893b58f3f4f580708b
docs/rendu/2026-09-23/apercu-soutenance.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,342064,,2f2f8b147539723af35fd6540af6900dca29266928d6b8806953ba57a5be3b1c
docs/rendu/2026-09-23/assets/README.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,399,7,298cbf12635afd5a4d2db4c4008a41ed4278e4b4ae889405a17140e41fd2a579
docs/rendu/2026-09-23/assets/epitech-blanc.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,19525,,156bb22905566ecc8a1ce8a5122b3c3aacd7ecd5cbb1b38f2b0b4b609a340ef9
docs/rendu/2026-09-23/assets/epitech-noir.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,19529,,88bc76d344519ea6e7466d17e0f20280c29d35602131d2db8ebb97291f184df6
docs/rendu/2026-09-23/assets/infimatch.svg,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,679,1,71282d2db8c4419e8c733fe8d54ae9f9b5f0dd5018ef7635d6ac449a1249b8b7
docs/rendu/2026-09-23/calcul-couts.py,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1917,24,77c81ebe982e15b603dda0b69387300ddf9a0b45bc7d7c3e145d90434f7e127d
docs/rendu/2026-09-23/couts-production.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,2319,105,d0c84a37f744761cad32b045db0be0830403830e8b6e333289026c8a667b5478
docs/rendu/2026-09-23/couverture-design-pro.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,142731,,78c17e8ff322343e702ec70fdcc286b19142649bbe5d9cf939e7428500a520bf
docs/rendu/2026-09-23/demonstration-finess-resultat.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,2322,86,b818967203627a664451ad54c2dc9eefb1e004043bc6af4c623b69144c573569
docs/rendu/2026-09-23/demonstration-finess.cjs,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1904,22,75a22576204b071704cfa078fded39786505fe97fb5b91d6e304fbfb906c860f
docs/rendu/2026-09-23/generate-design-pro.py,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,15569,221,c2bb0cc56839654bf0a30a6a21d9cc4c81f5d5af6c78bd50c88fd7ae1d42cdce
docs/rendu/2026-09-23/generate-pitch.py,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,4319,64,bbc2007ce678dcfbc7d2f1882c779856966d154aa1c9142502b8ffd03213c6d7
docs/rendu/2026-09-23/n8n/README.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,591,7,6663470f090510cb49fe842491428e64fd6728670c688c7b8162d61b0f722bda
docs/rendu/2026-09-23/resultats-couts.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,892,31,46a0e9c7a6b4cc2b88d8ce28ebbfb7186a8fa4fae031cb0e9accefad8cd2bdc5
docs/rendu/2026-09-23/slides.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,11687,158,3fde691b790aab98f41bdc9080639a817e488ba81291c9950b4fc7ee9f294780
docs/rendu/2026-09-23/validation-design-pro.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,26462,1305,9746714543b2f49b3b855bf2305c0103113e56cab5871a3844e61787e59ccb55
docs/rendu/2026-09-23/validation-layout.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,2471,158,1c56a431907f51a1bf931cc08236728b11f4eb1e9fbb3c999c396d4b5b150c4c
docs/rendu/2026-09-24/InfiMatch_Dossier_Notifications.pdf,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,250898,,239635df891f41550a044db68ca32adf6227397698ae8fcbffca9dd80f83500e
docs/rendu/2026-09-24/InfiMatch_Soutenance_avec_notifications.pdf,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1592414,,9346c338b7d31673ba62d335fe3c46fe0f06baf5f023aa0c7690b8607b09b99e
docs/rendu/2026-09-24/schema-discord.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,70378,,2d26318b8694b62df9384e8842bc14ad95dab45631f7254dbfd8bfe922356e23
docs/rendu/2026-09-24/schema-discord.svg,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,56816,1759,4c97f34f14a46b48886b14feea9a9e411f6f9f484d44837c5184e6f639eec26a
docs/rendu/2026-09-24/schema-mail.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,65245,,3c7b798adda4b0c4369232ec57f56644a511f648b35b34db802af315251569ac
docs/rendu/2026-09-24/schema-mail.svg,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,57573,1837,32bd0c01c2253a7fb16848c8bec9135a70982414a406cf59213ae2735612257f
docs/rendu/2026-09-24/schema-n8n.png,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,59989,,f3c3c4ca98593c6f24b8ab7f7c874481dc9aaaf3266edf42b58b94114f16da6d
docs/rendu/2026-09-24/schema-n8n.svg,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,56484,1923,006dc73b2304b9eeafd487d973d722b42e9ec61a6e12ddf402ae4ac2a029f5b5
docs/rendu/LIVRAISON_VERIFIEE.json,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,1683,28,1ba01b51cafc71970c4f99af01ab64502250af4bfc2dd912bd0172ca8ed3b73f
docs/rendu/README.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,5311,53,eb64ae651d99118024664ac84be33377a1a1ad9112e208f525343cc50ec02a6e
docs/rendu/RECETTE_FINALE.csv,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,3293,14,40b1b2c59383b897a04104ad186a1ce045495948b4757ca0b19f5cc540cbba14
docs/rendu/RECETTE_HUMAINE_GUIDEE.md,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,3017,23,c628b42ce08c9e77cdf7563824b863b86f64012a27f1decab980b09b4a7f525e
docs/rendu/TEMPS_HUMAINS.csv,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,67,1,f9728f724cacb55dc80f5c987f9814a3e2c0cf3619de2eafba3f906ffdd3db16
docs/rendu/VERIFICATION_DOCUMENTAIRE.csv,Livrable et sources de generation,Lire le manifeste et ETAT_COURANT.md,14501,121,e3ab4027c4577265f7ed63d0f715b68dea36def15d40014e6277b89e2a5e7ed8
docs/supabase-migration.md,Guide technique,Lire conjointement avec ETAT_COURANT.md,7179,52,6d5bffb42295acece800eb12e57addd1045faf879dc692fbe6c5b86edd56e805
docs/synchronisation-main-20260923.md,Rapport historique,Resultats limites a sa date,1617,15,93bf2e1a72402106e5e4b506f0264eaa6d546630289d6946fa642e4d12a7e048
docs/unit-coverage-95.md,Guide technique,Lire conjointement avec ETAT_COURANT.md,3011,28,9bca5048fa2ac1aedb91207f181928a0e18f41964d47156d4a9b972aa284afdc
docs/verification-branches-20260923.md,Rapport historique,Resultats limites a sa date,3609,33,431cdbd9c0353cee11a260d626311c4f289439910e6e84e22b857031cc604faf
